Index,Points,Expansions,PlayerCount,Platform,A Sickening Lurch,Arborec,Argent Flight,Avarice Rex,Barony of Letnev,Clan of Saar,Crimson Rebellion,Deepwrought Scholarate,El Nen Janovet,Embers of Muaat,Emirates of Hacan,Empyrean,Expansions_y,Federation of Sol,Firmament,Ghosts of Creuss,Il Na Viroset,"Il Sai Lakoe, Herald of Thorns",Keleres Argent,Keleres Mentak,KeleresMentakArgent,KeleresMentakMentak,KeleresMentakXxcha,Keleres Xxcha,L1Z1X Mindnet,Last Bastion,Mahact Gene-Sorcerers,Mentak Coalition,Naalu Collective,Naaz-Rokha Alliance,Nekro Virus,Nomad,Obsidian,Platform_y,PlayerCount_y,Radiant Aur,Ral Nel Consortium,Ruby Monarch,Saint of Swords,Sardakk N'orr,Titans of Ul,Universities of Jol-Nar,Vuil'raith Cabal,Winnu,Xxcha Kingdom,Yin Brotherhood,Yssaril Tribes
5969,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,0,1,0,1,0,1,1,0
5985,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,1,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,1,0,0
5996,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Async,6,0,0,0,0,0,1,0,1,0,1,0,0
6004,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Async,6,0,0,0,0,0,0,1,1,0,0,0,1
6027,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Async,6,0,0,0,0,0,0,0,1,1,0,0,1
6070,10,Prophecy of Kings Only,6,Async,0,1,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Async,6,0,0,0,0,0,0,1,1,0,0,0,0
6074,10,Prophecy of Kings Only,6,Async,0,0,1,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,1
6089,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
6117,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,0,1,1
6148,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Async,6,0,0,0,0,0,1,0,1,1,0,0,0
6227,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,1,1,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,1
6260,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,1
6266,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,1,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,0,1,0
6287,10,Prophecy of Kings Only,6,Async,0,0,0,0,1,1,0,0,0,1,0,1,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
6316,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Async,6,0,0,0,0,0,1,0,1,0,0,0,0
6342,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,1,1,0,1,0,0,0,0
6363,10,Prophecy of Kings Only,6,Async,0,1,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,1,0,0
6370,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,Async,6,0,0,0,0,0,0,1,1,0,0,0,0
6424,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,1,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,1,1,0,1,0,0,1,0
6432,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Async,6,0,0,0,0,0,1,0,1,0,0,0,0
6502,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Async,6,0,0,0,0,1,0,1,1,0,1,0,0
6548,10,Prophecy of Kings Only,6,Async,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Async,6,0,0,0,0,0,1,0,1,0,0,0,0
6555,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,1,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Async,6,0,0,0,0,0,1,0,1,0,0,0,1
6567,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Async,6,0,0,0,0,0,1,0,1,1,0,0,0
6579,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Async,6,0,0,0,0,1,0,0,1,0,0,1,0
6594,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Async,6,0,0,0,0,0,0,1,1,0,0,0,0
6596,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Async,6,0,0,0,0,1,0,0,1,0,0,0,0
6617,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Async,6,0,0,0,0,0,0,1,1,0,1,0,0
6630,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,1,0,1
6650,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,1,0,1
6674,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
6678,10,Prophecy of Kings Only,6,Async,0,0,1,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Async,6,0,0,0,0,0,0,0,1,1,0,0,0
6681,10,Prophecy of Kings Only,6,Async,0,0,1,0,1,1,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
6683,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Async,6,0,0,0,0,0,1,0,1,0,0,1,0
6716,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,0,1,1
6729,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Async,6,0,0,0,0,0,1,0,1,0,0,1,0
6792,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Async,6,0,0,0,0,0,1,0,1,0,0,0,1
6828,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Async,6,0,0,0,0,1,1,0,1,0,0,0,0
6843,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Async,6,0,0,0,0,0,1,1,1,0,0,0,0
6893,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Async,6,0,0,0,0,0,0,0,1,1,0,0,0
6909,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,1,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Async,6,0,0,0,0,0,1,0,1,1,0,0,0
6991,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Async,6,0,0,0,0,0,0,1,1,0,1,0,0
7007,10,Prophecy of Kings Only,6,Async,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Async,6,0,0,0,0,0,0,1,1,0,0,1,0
7008,10,Prophecy of Kings Only,6,Async,0,0,0,0,1,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Async,6,0,0,0,0,0,1,0,1,0,0,0,1
7009,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
7014,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Async,6,0,0,0,0,0,0,0,1,1,0,0,0
7034,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Async,6,0,0,0,0,0,0,1,1,0,0,0,0
7046,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,1,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Async,6,0,0,0,0,1,0,0,1,1,0,0,0
7098,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Async,6,0,0,0,0,0,0,1,1,0,0,0,1
7121,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Async,6,0,0,0,0,1,1,0,1,1,0,0,0
7140,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,1,0,0,0,0,1,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Async,6,0,0,0,0,0,0,1,1,0,0,0,0
7236,10,Prophecy of Kings Only,6,Async,0,1,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
7281,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,0,0,1,1,0,0,0,1
7287,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Async,6,0,0,0,0,0,1,0,1,0,0,0,0
7359,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,1,0,0,1,1,0,1,0
7404,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,1,0,0,1,0,1,0,0
7448,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,1,0,1,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
7544,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,0,0,1,1,1,0,0,0
7552,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Async,6,0,0,0,0,0,1,0,1,0,0,0,0
7581,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
7599,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Async,6,0,0,0,0,0,1,0,1,0,0,0,0
7608,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,0,0,0,0,1,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Async,6,0,0,0,0,1,0,0,1,0,0,0,0
7616,10,Prophecy of Kings Only,6,Async,0,0,0,0,1,0,0,0,0,0,1,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
7630,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Async,6,0,0,0,0,0,1,0,1,0,0,0,0
7638,10,Prophecy of Kings Only,6,Async,0,0,1,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Async,6,0,0,0,0,0,0,0,1,1,0,0,0
7672,10,Prophecy of Kings Only,6,Async,0,1,1,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
7684,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
7689,10,Prophecy of Kings Only,6,Async,0,0,0,0,1,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Async,6,0,0,0,0,0,0,0,1,0,0,1,0
7711,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Async,6,0,0,0,0,0,1,0,1,0,1,0,0
7758,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Async,6,0,0,0,0,0,0,0,1,0,1,1,0
7793,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Async,6,0,0,0,0,0,1,0,1,0,0,0,0
7809,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,1,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,0,1,0
7904,10,Prophecy of Kings Only,6,Async,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,1,0,0,1,0,0,0,0
7933,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Async,6,0,0,0,0,1,0,1,1,1,0,0,0
7993,10,Prophecy of Kings Only,6,Async,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Async,6,0,0,0,0,1,0,1,1,0,0,0,0
8002,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,0,0,1,1,0,0,0,1
8062,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Async,6,0,0,0,0,1,0,0,1,0,1,0,0
8070,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,1,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,1
8078,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,0,1,0
8079,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,1,0,0,0,0,0,1,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,1
8151,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Async,6,0,0,0,0,1,1,0,1,0,0,0,0
8234,10,Prophecy of Kings Only,6,Async,0,0,0,0,1,1,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,1,1,0,0,1
8312,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,1,0,0,1,1,1,0,0
8352,10,Prophecy of Kings Only,6,Async,0,1,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Async,6,0,0,0,0,0,0,1,1,0,0,0,0
8373,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Async,6,0,0,0,0,0,0,0,1,1,1,0,0
8386,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,1,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Async,6,0,0,0,0,0,1,0,1,0,0,0,1
8443,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Async,6,0,0,0,0,0,1,0,1,1,0,0,1
8462,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
8486,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,1,1,0,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,1,0,0
8509,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,1,0,0
8529,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,1,1,1,1,0
8532,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Async,6,0,0,0,0,1,0,0,1,0,1,0,0
8535,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,1,0,0,0,1,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
8546,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,1,0,0
8631,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Async,6,0,0,0,0,0,0,1,1,0,0,0,1
8632,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Async,6,0,0,0,0,0,0,0,1,1,0,0,0
8656,10,Prophecy of Kings Only,6,Async,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,1,0,0,1,1,0,0,0
8680,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Async,6,0,0,0,0,0,1,0,1,1,0,1,0
8687,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,1,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,1,0,0
8720,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,1,0,1,1,0,0,0,0
8814,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,Async,6,0,0,0,0,1,0,0,1,0,0,0,0
8833,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Async,6,0,0,0,0,1,1,0,1,0,0,0,0
8843,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
8851,10,Prophecy of Kings Only,6,Async,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Async,6,0,0,0,0,1,0,0,1,1,1,0,0
8865,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Async,6,0,0,0,0,1,1,0,1,0,0,0,0
8955,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Async,6,0,0,0,0,1,0,1,1,0,0,0,0
