Index,WinningFaction
5636,GhostsofCreuss
5662,NaazRokhaAlliance
5689,NekroVirus
5694,KeleresXxcha
5733,KeleresMentak
5767,TitansofUl
5796,KeleresMentak
5809,TitansofUl
5883,NaaluCollective
5911,L1Z1XMindnet
5929,NaaluCollective
5941,YssarilTribes
5942,KeleresMentak
5999,ClanofSaar
6001,UniversitiesofJolNar
6007,ClanofSaar
6017,Nomad
6028,YssarilTribes
6047,FederationofSol
6053,NaazRokhaAlliance
6069,ArgentFlight
6073,Nomad
6120,GhostsofCreuss
6134,Winnu
6230,MentakCoalition
6298,NaazRokhaAlliance
6315,Nomad
6334,UniversitiesofJolNar
6349,TitansofUl
6401,GhostsofCreuss
6437,YinBrotherhood
6445,YinBrotherhood
6510,EmiratesofHacan
6516,Empyrean
6527,MahactGeneSorcerers
6534,Nomad
6566,ArgentFlight
6614,XxchaKingdom
6615,L1Z1XMindnet
6620,FederationofSol
6625,MentakCoalition
6633,ArgentFlight
6672,Empyrean
6691,XxchaKingdom
6732,NekroVirus
6794,MahactGeneSorcerers
6849,ArgentFlight
6866,SardakkN'orr
6882,ClanofSaar
6884,MahactGeneSorcerers
6887,KeleresMentak
6910,UniversitiesofJolNar
6924,ArgentFlight
6978,Empyrean
6994,ArgentFlight
7006,Winnu
7015,EmbersofMuaat
7033,ArgentFlight
7040,MentakCoalition
7096,ArgentFlight
7138,ClanofSaar
7153,L1Z1XMindnet
7179,TitansofUl
7187,FederationofSol
7203,KeleresMentak
7258,Nomad
7260,NekroVirus
7278,ArgentFlight
7305,YinBrotherhood
7309,Winnu
7313,FederationofSol
7340,EmiratesofHacan
7349,UniversitiesofJolNar
7376,Vuil'raithCabal
7407,NaazRokhaAlliance
7411,YinBrotherhood
7449,YssarilTribes
7454,FederationofSol
7472,TitansofUl
7488,KeleresMentak
7525,L1Z1XMindnet
7611,MahactGeneSorcerers
7645,ArgentFlight
7646,XxchaKingdom
7669,UniversitiesofJolNar
7680,Winnu
7683,GhostsofCreuss
7690,BaronyofLetnev
7736,NaaluCollective
7748,Empyrean
7783,FederationofSol
7794,GhostsofCreuss
7804,SardakkN'orr
7806,ArgentFlight
7826,ArgentFlight
7856,EmbersofMuaat
7860,NekroVirus
7913,TitansofUl
7974,TitansofUl
7991,YinBrotherhood
7998,Arborec
8036,ClanofSaar
8061,FederationofSol
8092,GhostsofCreuss
8109,YssarilTribes
8124,ArgentFlight
8192,GhostsofCreuss
8220,SardakkN'orr
8226,NaazRokhaAlliance
8283,MentakCoalition
8321,ArgentFlight
8330,ClanofSaar
8361,ClanofSaar
8376,NaazRokhaAlliance
8377,NaazRokhaAlliance
8381,Arborec
8383,UniversitiesofJolNar
8484,MahactGeneSorcerers
8524,EmbersofMuaat
8543,NaaluCollective
8579,ArgentFlight
8586,EmbersofMuaat
8614,UniversitiesofJolNar
8633,GhostsofCreuss
8682,Nomad
8699,NekroVirus
8704,SardakkN'orr
8708,NaazRokhaAlliance
8737,ArgentFlight
8779,GhostsofCreuss
8783,XxchaKingdom
8879,XxchaKingdom
8951,NekroVirus
8957,UniversitiesofJolNar
8969,Arborec
8982,MentakCoalition
9004,ArgentFlight
9011,NaazRokhaAlliance
9040,MahactGeneSorcerers
9058,MahactGeneSorcerers
9093,EmiratesofHacan
9110,XxchaKingdom
9125,UniversitiesofJolNar
9134,NaaluCollective
9166,XxchaKingdom
9167,Vuil'raithCabal
9191,XxchaKingdom
9198,KeleresMentak
9324,UniversitiesofJolNar
9329,GhostsofCreuss
9367,Winnu
9406,EmiratesofHacan
9470,SardakkN'orr
9533,EmbersofMuaat
9562,MahactGeneSorcerers
9579,Empyrean
9596,ArgentFlight
9624,Vuil'raithCabal
9629,TitansofUl
9692,XxchaKingdom
9765,ClanofSaar
9833,UniversitiesofJolNar
9840,Vuil'raithCabal
9896,ClanofSaar
9917,NaazRokhaAlliance
9923,ArgentFlight
9942,NaazRokhaAlliance
9949,ArgentFlight
9953,ArgentFlight
9963,ArgentFlight
10046,Nomad
10049,MahactGeneSorcerers
10054,ClanofSaar
10106,NekroVirus
10161,ArgentFlight
10163,KeleresMentak
10218,NaazRokhaAlliance
10260,Arborec
10269,UniversitiesofJolNar
10270,UniversitiesofJolNar
10277,MahactGeneSorcerers
10287,YssarilTribes
10352,BaronyofLetnev
10353,Empyrean
10363,ClanofSaar
10369,Vuil'raithCabal
10409,Arborec
10412,KeleresXxcha
10420,MahactGeneSorcerers
10426,NaaluCollective
10460,MahactGeneSorcerers
10490,MentakCoalition
10512,UniversitiesofJolNar
10526,TitansofUl
10544,UniversitiesofJolNar
10598,MahactGeneSorcerers
10621,YssarilTribes
10664,Vuil'raithCabal
10718,TitansofUl
10727,Vuil'raithCabal
10765,TitansofUl
10792,NekroVirus
10793,MahactGeneSorcerers
10804,SardakkN'orr
10832,Empyrean
10864,NaaluCollective
10905,MahactGeneSorcerers
10926,YinBrotherhood
10945,ClanofSaar
11002,TitansofUl
11042,Vuil'raithCabal
11057,NaaluCollective
11061,NekroVirus
11071,MahactGeneSorcerers
11103,YssarilTribes
11108,MentakCoalition
11164,FederationofSol
11188,NaazRokhaAlliance
11203,NekroVirus
11268,ClanofSaar
11334,EmbersofMuaat
11368,KeleresMentak
11428,MahactGeneSorcerers
11442,ArgentFlight
11493,Empyrean
11534,Nomad
11577,ArgentFlight
11622,YssarilTribes
11659,FederationofSol
11662,NekroVirus
11720,EmiratesofHacan
11781,YssarilTribes
11866,ArgentFlight
11873,MahactGeneSorcerers
11888,BaronyofLetnev
11928,EmiratesofHacan
11945,Nomad
11975,Nomad
11988,ClanofSaar
11991,NaaluCollective
12053,ArgentFlight
12091,GhostsofCreuss
12092,KeleresMentak
12149,EmiratesofHacan
12263,ArgentFlight
12309,ArgentFlight
12341,YssarilTribes
12361,GhostsofCreuss
12370,XxchaKingdom
12387,FederationofSol
12440,NaaluCollective
12448,NaazRokhaAlliance
12464,NekroVirus
12581,ArgentFlight
12606,NaaluCollective
12654,Vuil'raithCabal
12724,MentakCoalition
12757,ArgentFlight
12794,EmiratesofHacan
13021,BaronyofLetnev
13049,YssarilTribes
13084,XxchaKingdom
13223,UniversitiesofJolNar
13235,ArgentFlight
13272,XxchaKingdom
13300,ArgentFlight
13399,NaaluCollective
13408,TitansofUl
13636,TitansofUl
13799,ArgentFlight
13913,TitansofUl
13915,YssarilTribes
14085,ArgentFlight
14107,MahactGeneSorcerers
14195,UniversitiesofJolNar
14389,MahactGeneSorcerers
14503,MentakCoalition
1519,XxchaKingdom
3316,Winnu
3658,NaaluCollective
3673,TitansofUl
3695,YssarilTribes
3815,EmiratesofHacan
3848,EmiratesofHacan
3856,Arborec
3893,XxchaKingdom
3919,NekroVirus
3921,FederationofSol
3933,L1Z1XMindnet
3951,KeleresMentak
3955,FederationofSol
3970,UniversitiesofJolNar
4057,NekroVirus
4073,ArgentFlight
4077,EmbersofMuaat
4082,MahactGeneSorcerers
4188,L1Z1XMindnet
4205,NaazRokhaAlliance
4272,Vuil'raithCabal
4319,XxchaKingdom
4380,MentakCoalition
4390,ClanofSaar
4395,Winnu
4434,EmiratesofHacan
4462,NaaluCollective
4467,ClanofSaar
4495,KeleresMentak
4497,EmiratesofHacan
4503,XxchaKingdom
4552,KeleresMentak
4569,UniversitiesofJolNar
4574,L1Z1XMindnet
4628,XxchaKingdom
4720,YinBrotherhood
4739,EmbersofMuaat
4836,SardakkN'orr
4898,ArgentFlight
4966,Empyrean
4979,KeleresMentak
4980,NaaluCollective
4988,MahactGeneSorcerers
5051,NaazRokhaAlliance
5068,SardakkN'orr
5091,Nomad
5101,NekroVirus
5105,NaaluCollective
5112,FederationofSol
5131,Arborec
5150,ArgentFlight
5185,FederationofSol
5191,GhostsofCreuss
5197,L1Z1XMindnet
5225,NaazRokhaAlliance
5229,NaaluCollective
5267,NaazRokhaAlliance
5313,GhostsofCreuss
5325,NaaluCollective
5357,TitansofUl
5389,XxchaKingdom
5429,BaronyofLetnev
5471,L1Z1XMindnet
5518,MahactGeneSorcerers
5674,XxchaKingdom
5708,SardakkN'orr
5731,KeleresArgent
5766,FederationofSol
5777,ArgentFlight
5789,SardakkN'orr
5819,XxchaKingdom
5862,YinBrotherhood
5872,Winnu
5886,ArgentFlight
5895,Winnu
5905,YssarilTribes
5907,FederationofSol
5938,Arborec
5970,NaaluCollective
5989,FederationofSol
6013,XxchaKingdom
6046,XxchaKingdom
6048,KeleresMentak
6064,XxchaKingdom
6095,EmiratesofHacan
6143,YssarilTribes
6150,XxchaKingdom
6156,NaaluCollective
6173,TitansofUl
6186,KeleresArgent
6291,ArgentFlight
6299,XxchaKingdom
6375,XxchaKingdom
6400,NaazRokhaAlliance
6420,ClanofSaar
6456,Empyrean
6479,GhostsofCreuss
6499,YssarilTribes
6569,YssarilTribes
6581,NaazRokhaAlliance
6622,NaaluCollective
6628,YssarilTribes
6699,XxchaKingdom
6718,UniversitiesofJolNar
6724,UniversitiesofJolNar
6736,XxchaKingdom
6745,YssarilTribes
6750,EmbersofMuaat
6775,NaaluCollective
6784,KeleresMentak
6795,ArgentFlight
6798,YssarilTribes
6813,NekroVirus
6827,FederationofSol
6833,TitansofUl
6873,KeleresArgent
6878,NaazRokhaAlliance
6881,Winnu
6891,Nomad
6902,GhostsofCreuss
6940,NaazRokhaAlliance
6942,Nomad
6961,ArgentFlight
6996,NekroVirus
7005,NekroVirus
7010,MahactGeneSorcerers
7016,GhostsofCreuss
7024,Winnu
7087,YssarilTribes
7092,NaazRokhaAlliance
7113,FederationofSol
7143,XxchaKingdom
7150,Empyrean
7169,YssarilTribes
7199,FederationofSol
7200,TitansofUl
7202,EmiratesofHacan
7219,FederationofSol
7254,XxchaKingdom
7269,FederationofSol
7310,NaaluCollective
7321,EmiratesofHacan
7373,Winnu
7384,TitansofUl
7395,UniversitiesofJolNar
7401,Arborec
7415,FederationofSol
7416,FederationofSol
7420,YssarilTribes
7455,XxchaKingdom
7501,Nomad
7515,YssarilTribes
7522,EmbersofMuaat
7536,EmiratesofHacan
7612,BaronyofLetnev
7623,GhostsofCreuss
7640,ClanofSaar
7731,TitansofUl
7743,UniversitiesofJolNar
7754,UniversitiesofJolNar
7785,NaaluCollective
7870,MahactGeneSorcerers
7884,MahactGeneSorcerers
7905,YssarilTribes
7924,NekroVirus
8005,UniversitiesofJolNar
8051,Empyrean
8075,TitansofUl
8149,FederationofSol
8178,NaazRokhaAlliance
8199,EmiratesofHacan
8215,ClanofSaar
8221,Vuil'raithCabal
8303,FederationofSol
8317,Winnu
8326,Winnu
8370,XxchaKingdom
8393,Arborec
8404,BaronyofLetnev
8465,UniversitiesofJolNar
8520,BaronyofLetnev
8561,MahactGeneSorcerers
8590,MahactGeneSorcerers
8641,YssarilTribes
8650,EmiratesofHacan
8700,Winnu
8776,XxchaKingdom
8887,MahactGeneSorcerers
8915,FederationofSol
8942,UniversitiesofJolNar
8971,YssarilTribes
8984,XxchaKingdom
9076,Winnu
9132,KeleresMentak
9135,TitansofUl
9150,Nomad
9178,EmiratesofHacan
9190,BaronyofLetnev
9229,UniversitiesofJolNar
9289,MahactGeneSorcerers
9315,UniversitiesofJolNar
9343,YssarilTribes
9356,NaazRokhaAlliance
9399,Empyrean
9448,XxchaKingdom
9485,EmiratesofHacan
9488,ArgentFlight
9508,ClanofSaar
9526,KeleresMentak
9581,TitansofUl
9608,NaaluCollective
9618,Empyrean
9640,NaaluCollective
9679,XxchaKingdom
9708,EmbersofMuaat
9711,NaazRokhaAlliance
9718,NaazRokhaAlliance
9736,NekroVirus
9740,MentakCoalition
9742,FederationofSol
9802,Arborec
9820,EmbersofMuaat
9828,BaronyofLetnev
9889,EmbersofMuaat
9951,YinBrotherhood
9965,Empyrean
9978,Empyrean
9998,Vuil'raithCabal
10087,NaazRokhaAlliance
10088,ClanofSaar
10111,L1Z1XMindnet
10134,L1Z1XMindnet
10168,NaaluCollective
10201,SardakkN'orr
10209,XxchaKingdom
10222,NekroVirus
10252,Arborec
10314,XxchaKingdom
10317,NekroVirus
10372,Vuil'raithCabal
10386,NekroVirus
10415,BaronyofLetnev
10463,NaazRokhaAlliance
10480,L1Z1XMindnet
10482,YssarilTribes
10497,MentakCoalition
10529,Empyrean
10561,EmiratesofHacan
10586,NekroVirus
10588,EmiratesofHacan
10639,GhostsofCreuss
10640,TitansofUl
10660,YssarilTribes
10672,UniversitiesofJolNar
10694,EmiratesofHacan
10766,SardakkN'orr
10784,Nomad
10788,EmbersofMuaat
10850,NaazRokhaAlliance
10877,SardakkN'orr
10953,NaazRokhaAlliance
10958,Arborec
10981,XxchaKingdom
11013,Arborec
11036,NekroVirus
11062,NekroVirus
11076,Empyrean
11087,NekroVirus
11194,BaronyofLetnev
11197,Empyrean
11200,FederationofSol
11270,XxchaKingdom
11315,XxchaKingdom
11330,XxchaKingdom
11370,XxchaKingdom
11432,NekroVirus
11439,MahactGeneSorcerers
11451,NaazRokhaAlliance
11473,UniversitiesofJolNar
11480,FederationofSol
11491,L1Z1XMindnet
11495,TitansofUl
11500,NekroVirus
11609,Empyrean
11631,NekroVirus
11640,YssarilTribes
11746,MahactGeneSorcerers
11765,Winnu
11770,XxchaKingdom
11801,Empyrean
11854,YssarilTribes
11870,EmbersofMuaat
11896,NaaluCollective
11943,ClanofSaar
11966,UniversitiesofJolNar
12089,Empyrean
12177,YssarilTribes
12206,YinBrotherhood
12348,FederationofSol
12378,MentakCoalition
12436,Empyrean
12513,TitansofUl
12518,NekroVirus
12528,TitansofUl
12589,FederationofSol
12616,MahactGeneSorcerers
12620,NaaluCollective
12688,ClanofSaar
12859,XxchaKingdom
12907,Winnu
12959,GhostsofCreuss
13044,TitansofUl
13107,NaazRokhaAlliance
13109,FederationofSol
13279,KeleresMentak
13366,XxchaKingdom
13795,Empyrean
13803,EmiratesofHacan
13961,MentakCoalition
14121,Empyrean
14275,GhostsofCreuss
14497,FederationofSol
14509,MahactGeneSorcerers
14661,ArgentFlight
1789,MentakCoalition
2670,ArgentFlight
3155,Vuil'raithCabal
3667,EmiratesofHacan
3716,YinBrotherhood
3730,XxchaKingdom
3734,FederationofSol
3819,MahactGeneSorcerers
3845,UniversitiesofJolNar
3882,Winnu
3885,XxchaKingdom
3898,YinBrotherhood
3969,SardakkN'orr
3975,NaazRokhaAlliance
4001,UniversitiesofJolNar
4003,UniversitiesofJolNar
4009,Vuil'raithCabal
4018,UniversitiesofJolNar
4087,KeleresMentak
4106,Empyrean
4126,YinBrotherhood
4154,TitansofUl
4191,NaazRokhaAlliance
4198,Nomad
4201,NaazRokhaAlliance
4207,UniversitiesofJolNar
4232,YssarilTribes
4238,NaaluCollective
4261,Winnu
4274,Arborec
4288,UniversitiesofJolNar
4310,NaaluCollective
4315,UniversitiesofJolNar
4320,MentakCoalition
4333,EmiratesofHacan
4450,Vuil'raithCabal
4461,XxchaKingdom
4511,UniversitiesofJolNar
4514,UniversitiesofJolNar
4517,UniversitiesofJolNar
4524,ArgentFlight
4530,FederationofSol
4561,Winnu
4596,YssarilTribes
4653,BaronyofLetnev
4675,YssarilTribes
4679,UniversitiesofJolNar
4727,Empyrean
4729,FederationofSol
4752,Nomad
4759,SardakkN'orr
4780,XxchaKingdom
4784,ArgentFlight
4871,Empyrean
4925,UniversitiesofJolNar
4928,FederationofSol
5004,YinBrotherhood
5103,YinBrotherhood
5113,XxchaKingdom
5139,FederationofSol
5144,Nomad
5170,MahactGeneSorcerers
5172,UniversitiesofJolNar
5189,EmbersofMuaat
5211,Arborec
5246,EmiratesofHacan
5282,EmbersofMuaat
5333,YssarilTribes
5391,UniversitiesofJolNar
5509,Vuil'raithCabal
5548,KeleresMentak
5564,NekroVirus
5604,GhostsofCreuss
5620,Nomad
5630,UniversitiesofJolNar
5702,Nomad
5774,FederationofSol
5857,MahactGeneSorcerers
5873,ArgentFlight
5889,BaronyofLetnev
5922,ClanofSaar
5957,YssarilTribes
5995,MahactGeneSorcerers
6003,NaazRokhaAlliance
6018,NaaluCollective
6041,ArgentFlight
6091,Nomad
6093,YssarilTribes
6109,YssarilTribes
6145,XxchaKingdom
6146,EmiratesofHacan
6180,UniversitiesofJolNar
6183,GhostsofCreuss
6209,UniversitiesofJolNar
6216,EmbersofMuaat
6224,UniversitiesofJolNar
6255,YinBrotherhood
6262,EmiratesofHacan
6268,NekroVirus
6358,Nomad
6396,Arborec
6397,NaaluCollective
6459,YinBrotherhood
6556,UniversitiesofJolNar
6619,FederationofSol
6631,EmiratesofHacan
6682,FederationofSol
6686,UniversitiesofJolNar
6759,NekroVirus
6811,BaronyofLetnev
6837,KeleresMentak
6840,UniversitiesofJolNar
6870,ClanofSaar
6875,XxchaKingdom
6889,TitansofUl
6907,NaaluCollective
6952,XxchaKingdom
6966,YinBrotherhood
6974,Empyrean
6980,UniversitiesofJolNar
6985,UniversitiesofJolNar
7011,Arborec
7022,TitansofUl
7054,UniversitiesofJolNar
7060,ArgentFlight
7062,ClanofSaar
7073,NekroVirus
7088,BaronyofLetnev
7104,NaazRokhaAlliance
7105,YinBrotherhood
7127,NekroVirus
7133,NaazRokhaAlliance
7135,L1Z1XMindnet
7146,Nomad
7155,MahactGeneSorcerers
7172,UniversitiesofJolNar
7240,L1Z1XMindnet
7266,Vuil'raithCabal
7274,MentakCoalition
7275,Nomad
7338,TitansofUl
7350,Empyrean
7362,NaazRokhaAlliance
7374,YssarilTribes
7410,NekroVirus
7421,Nomad
7430,YssarilTribes
7439,UniversitiesofJolNar
7443,Winnu
7462,Empyrean
7480,UniversitiesofJolNar
7518,Winnu
7564,NaaluCollective
7566,ClanofSaar
7582,FederationofSol
7617,TitansofUl
7650,GhostsofCreuss
7670,UniversitiesofJolNar
7696,UniversitiesofJolNar
7700,NaaluCollective
7718,Empyrean
7767,KeleresMentak
7852,L1Z1XMindnet
7861,NekroVirus
7909,XxchaKingdom
7941,UniversitiesofJolNar
7964,GhostsofCreuss
7982,UniversitiesofJolNar
8004,XxchaKingdom
8015,NekroVirus
8017,Nomad
8027,UniversitiesofJolNar
8047,EmiratesofHacan
8087,KeleresMentak
8113,YinBrotherhood
8117,YssarilTribes
8119,MahactGeneSorcerers
8143,NaaluCollective
8160,FederationofSol
8255,EmbersofMuaat
8260,MahactGeneSorcerers
8266,YinBrotherhood
8300,KeleresMentak
8408,YinBrotherhood
8468,XxchaKingdom
8562,Empyrean
8611,YssarilTribes
8613,KeleresMentak
8617,SardakkN'orr
8644,UniversitiesofJolNar
8649,Empyrean
8692,NekroVirus
8713,EmbersofMuaat
8735,GhostsofCreuss
8742,UniversitiesofJolNar
8862,MahactGeneSorcerers
8900,MahactGeneSorcerers
8920,UniversitiesofJolNar
8933,UniversitiesofJolNar
8991,UniversitiesofJolNar
9018,UniversitiesofJolNar
9108,EmiratesofHacan
9114,BaronyofLetnev
9133,YssarilTribes
9152,EmbersofMuaat
9181,ClanofSaar
9203,NekroVirus
9207,NekroVirus
9219,KeleresMentak
9251,GhostsofCreuss
9279,NekroVirus
9337,NekroVirus
9338,YinBrotherhood
9349,UniversitiesofJolNar
9417,NaazRokhaAlliance
9441,NekroVirus
9481,FederationofSol
9483,YinBrotherhood
9493,GhostsofCreuss
9530,Winnu
9532,NekroVirus
9536,BaronyofLetnev
9546,GhostsofCreuss
9575,Winnu
9609,Arborec
9660,UniversitiesofJolNar
9674,TitansofUl
9678,ClanofSaar
9748,YinBrotherhood
9812,YssarilTribes
9869,UniversitiesofJolNar
9875,UniversitiesofJolNar
9934,FederationofSol
9957,Nomad
9989,SardakkN'orr
10006,NaazRokhaAlliance
10018,UniversitiesofJolNar
10068,NaazRokhaAlliance
10152,FederationofSol
10197,UniversitiesofJolNar
10227,SardakkN'orr
10235,Winnu
10246,UniversitiesofJolNar
10348,FederationofSol
10359,BaronyofLetnev
10379,NaazRokhaAlliance
10443,NaazRokhaAlliance
10538,MahactGeneSorcerers
10547,L1Z1XMindnet
10566,NaazRokhaAlliance
10569,UniversitiesofJolNar
10574,Vuil'raithCabal
10580,UniversitiesofJolNar
10602,UniversitiesofJolNar
10636,NaazRokhaAlliance
10647,NaazRokhaAlliance
10659,Empyrean
10662,GhostsofCreuss
10722,TitansofUl
10747,MentakCoalition
10770,YinBrotherhood
10855,UniversitiesofJolNar
10972,FederationofSol
10978,Winnu
10994,UniversitiesofJolNar
11018,ClanofSaar
11048,ArgentFlight
11117,Winnu
11127,UniversitiesofJolNar
11128,Winnu
11174,ArgentFlight
11214,XxchaKingdom
11250,Empyrean
11260,UniversitiesofJolNar
11282,NekroVirus
11303,NekroVirus
11307,TitansofUl
11345,XxchaKingdom
11348,NekroVirus
11364,Empyrean
11371,YssarilTribes
11391,UniversitiesofJolNar
11434,ClanofSaar
11530,NekroVirus
11531,NaaluCollective
11539,Nomad
11545,L1Z1XMindnet
11590,UniversitiesofJolNar
11618,MahactGeneSorcerers
11696,EmiratesofHacan
11707,YssarilTribes
11737,NekroVirus
11784,FederationofSol
11840,Empyrean
11949,Winnu
12028,Winnu
12151,YssarilTribes
12230,FederationofSol
12242,NaaluCollective
12264,ArgentFlight
12470,MahactGeneSorcerers
12561,EmiratesofHacan
12576,Vuil'raithCabal
12587,ClanofSaar
12601,NekroVirus
12625,XxchaKingdom
12637,SardakkN'orr
12749,Nomad
12814,YssarilTribes
12868,UniversitiesofJolNar
12960,YssarilTribes
12992,Empyrean
13045,BaronyofLetnev
13091,NaaluCollective
13110,NekroVirus
13176,EmbersofMuaat
13303,UniversitiesofJolNar
13313,XxchaKingdom
13426,ClanofSaar
13681,EmbersofMuaat
14213,Empyrean
14235,UniversitiesofJolNar
541,UniversitiesofJolNar
2738,ClanofSaar
2790,UniversitiesofJolNar
2926,NaaluCollective
3390,YssarilTribes
3674,Vuil'raithCabal
3678,NaazRokhaAlliance
3680,Empyrean
3682,ArgentFlight
3698,MentakCoalition
3709,Empyrean
3746,SardakkN'orr
3756,FederationofSol
3762,GhostsofCreuss
3779,Empyrean
3828,Vuil'raithCabal
3890,MentakCoalition
3950,Empyrean
3960,GhostsofCreuss
4017,EmbersofMuaat
4043,YinBrotherhood
4054,Winnu
4088,MahactGeneSorcerers
4128,Vuil'raithCabal
4129,FederationofSol
4239,Empyrean
4259,UniversitiesofJolNar
4275,Vuil'raithCabal
4284,Vuil'raithCabal
4349,Winnu
4368,TitansofUl
4391,Winnu
4408,Empyrean
4410,Empyrean
4459,Empyrean
4474,Empyrean
4482,Empyrean
4484,NekroVirus
4560,GhostsofCreuss
4637,GhostsofCreuss
4668,Empyrean
4678,KeleresMentak
4688,Nomad
4693,TitansofUl
4700,NaazRokhaAlliance
4707,NaazRokhaAlliance
4713,GhostsofCreuss
4714,MahactGeneSorcerers
4801,Empyrean
4816,ClanofSaar
4832,Empyrean
4842,YssarilTribes
4853,NekroVirus
4895,L1Z1XMindnet
4930,ArgentFlight
5022,Empyrean
5044,Empyrean
5050,Empyrean
5133,Nomad
5145,YssarilTribes
5178,YssarilTribes
5242,EmiratesofHacan
5273,EmiratesofHacan
5303,NaaluCollective
5311,NaazRokhaAlliance
5342,NekroVirus
5446,UniversitiesofJolNar
5488,MahactGeneSorcerers
5506,NaazRokhaAlliance
5533,EmiratesofHacan
5576,NaazRokhaAlliance
5628,NekroVirus
5659,NaaluCollective
5739,NaazRokhaAlliance
5742,SardakkN'orr
5745,NaazRokhaAlliance
5811,Empyrean
5832,UniversitiesofJolNar
5850,Empyrean
5854,ArgentFlight
5885,Winnu
5901,KeleresMentak
5967,NaazRokhaAlliance
6020,UniversitiesofJolNar
6133,NekroVirus
6142,EmbersofMuaat
6168,Empyrean
6175,EmiratesofHacan
6181,ArgentFlight
6222,NaaluCollective
6223,UniversitiesofJolNar
6228,FederationofSol
6257,Empyrean
6258,UniversitiesofJolNar
6293,Empyrean
6308,MentakCoalition
6327,Empyrean
6344,Empyrean
6345,BaronyofLetnev
6350,YssarilTribes
6416,NekroVirus
6452,TitansofUl
6458,NaaluCollective
6482,NekroVirus
6494,ArgentFlight
6526,EmbersofMuaat
6540,Empyrean
6586,NaazRokhaAlliance
6591,YssarilTribes
6592,MahactGeneSorcerers
6663,L1Z1XMindnet
6670,MahactGeneSorcerers
6680,MahactGeneSorcerers
6703,MentakCoalition
6738,Vuil'raithCabal
6765,EmbersofMuaat
6898,YssarilTribes
6920,EmiratesofHacan
6923,TitansofUl
6957,XxchaKingdom
7042,Empyrean
7115,NekroVirus
7128,Empyrean
7157,FederationofSol
7185,MahactGeneSorcerers
7226,ClanofSaar
7291,TitansofUl
7307,MahactGeneSorcerers
7354,NaaluCollective
7372,NaazRokhaAlliance
7429,XxchaKingdom
7457,ClanofSaar
7474,EmiratesofHacan
7509,TitansofUl
7513,XxchaKingdom
7538,MentakCoalition
7598,YssarilTribes
7605,MentakCoalition
7643,Empyrean
7647,GhostsofCreuss
7660,Empyrean
7663,Nomad
7833,YssarilTribes
7834,Arborec
7835,YssarilTribes
7840,NaaluCollective
7850,UniversitiesofJolNar
7943,MentakCoalition
7969,EmbersofMuaat
8052,NaazRokhaAlliance
8086,MahactGeneSorcerers
8127,TitansofUl
8140,YssarilTribes
8153,NaazRokhaAlliance
8154,YssarilTribes
8176,Empyrean
8208,YssarilTribes
8253,NaaluCollective
8254,NaazRokhaAlliance
8343,Winnu
8390,Empyrean
8400,EmiratesofHacan
8416,L1Z1XMindnet
8433,L1Z1XMindnet
8479,MahactGeneSorcerers
8481,ArgentFlight
8556,UniversitiesofJolNar
8588,Vuil'raithCabal
8662,Empyrean
8675,NekroVirus
8686,XxchaKingdom
8691,GhostsofCreuss
8694,Empyrean
8717,L1Z1XMindnet
8736,YssarilTribes
8785,Arborec
8806,NekroVirus
8871,Empyrean
8895,FederationofSol
8908,Empyrean
8929,NaaluCollective
8939,YssarilTribes
8950,EmiratesofHacan
9009,Winnu
9029,FederationofSol
9045,MahactGeneSorcerers
9112,Empyrean
9136,XxchaKingdom
9201,Empyrean
9202,FederationofSol
9317,GhostsofCreuss
9391,TitansofUl
9402,Nomad
9461,KeleresMentak
9496,Empyrean
9509,ArgentFlight
9521,MentakCoalition
9545,ArgentFlight
9566,YssarilTribes
9631,KeleresMentak
9641,Empyrean
9747,L1Z1XMindnet
9752,KeleresMentak
9757,NekroVirus
9764,Empyrean
9811,ClanofSaar
9841,Nomad
9859,KeleresMentak
9861,FederationofSol
9862,XxchaKingdom
9867,Empyrean
9894,NekroVirus
9945,GhostsofCreuss
10000,XxchaKingdom
10003,FederationofSol
10010,YssarilTribes
10013,NaazRokhaAlliance
10025,Empyrean
10059,Empyrean
10108,EmiratesofHacan
10118,MahactGeneSorcerers
10126,Empyrean
10131,EmbersofMuaat
10132,Empyrean
10144,Vuil'raithCabal
10207,EmbersofMuaat
